sol,t,r
SparsePFT,0.5623413251903491,51.848432708605436
SparsePFT,0.05623413251903491,38.52099749386355
SparsePFT,0.1,77.74074999999999
SparsePFT,0.5623413251903491,55.6299291669531
SparsePFT,0.1778279410038923,44.8432105195164
PFTDPW,0.31622776601683794,30.17444022630125
SparsePFT,0.1778279410038923,68.21102687499999
PFTDPW,0.03162277660168379,72.85371249999999
SparsePFT,0.1,59.610451754687475
SparsePFT,0.03162277660168379,68.21102687499999
SparsePFT,0.03162277660168379,63.80047553124997
PFTDPW,0.010000000000000002,68.21102687499999
SparsePFT,0.010000000000000002,25.282432304236874
PFTDPW,1.0,63.80047553124997
SparsePFT,0.05623413251903491,20.867395154573774
PFTDPW,0.1,63.80047553124997
SparsePFT,0.01778279410038923,72.85371249999999
PFTDPW,0.010000000000000002,72.85371249999999
SparsePFT,1.0,77.74074999999999
SparsePFT,0.010000000000000002,25.282432304236874
PFTDPW,0.5623413251903491,72.85371249999999
SparsePFT,1.0,44.8432105195164
PFTDPW,0.5623413251903491,63.80047553124997
SparsePFT,0.05623413251903491,63.80047553124997
PFTDPW,0.1778279410038923,48.25601107317516
SparsePFT,0.5623413251903491,77.74074999999999
SparsePFT,1.0,51.848432708605436
SparsePFT,0.31622776601683794,59.610451754687475
SparsePFT,0.1,23.01831068902503
SparsePFT,0.5623413251903491,32.815200238211844
SparsePFT,1.0,63.80047553124997
SparsePFT,0.1,51.848432708605436
SparsePFT,0.01778279410038923,23.01831068902503
SparsePFT,0.05623413251903491,44.8432105195164
SparsePFT,0.5623413251903491,51.848432708605436
PFTDPW,0.1,59.610451754687475
SparsePFT,0.010000000000000002,25.282432304236874
PFTDPW,0.010000000000000002,30.17444022630125
PFTDPW,0.1778279410038923,55.6299291669531
PFTDPW,0.01778279410038923,72.85371249999999
PFTDPW,0.05623413251903491,72.85371249999999
SparsePFT,0.1778279410038923,41.60104999354058
PFTDPW,0.31622776601683794,41.60104999354058
PFTDPW,0.01778279410038923,55.6299291669531
PFTDPW,0.31622776601683794,55.6299291669531
PFTDPW,0.010000000000000002,63.80047553124997
SparsePFT,0.31622776601683794,30.17444022630125
SparsePFT,0.03162277660168379,38.52099749386355
PFTDPW,0.1,68.21102687499999
SparsePFT,0.01778279410038923,68.21102687499999
PFTDPW,0.5623413251903491,68.21102687499999
SparsePFT,0.5623413251903491,38.52099749386355
SparsePFT,0.05623413251903491,77.74074999999999
PFTDPW,0.31622776601683794,44.8432105195164
SparsePFT,0.1778279410038923,48.25601107317516
PFTDPW,1.0,68.21102687499999
SparsePFT,0.31622776601683794,59.610451754687475
PFTDPW,0.05623413251903491,35.59494761917036
PFTDPW,0.01778279410038923,38.52099749386355
PFTDPW,0.5623413251903491,63.80047553124997
PFTDPW,1.0,77.74074999999999
PFTDPW,0.010000000000000002,59.610451754687475
PFTDPW,0.1778279410038923,68.21102687499999
PFTDPW,1.0,63.80047553124997
SparsePFT,0.31622776601683794,48.25601107317516
PFTDPW,0.31622776601683794,55.6299291669531
PFTDPW,0.5623413251903491,32.815200238211844
PFTDPW,0.1778279410038923,48.25601107317516
SparsePFT,0.31622776601683794,68.21102687499999
SparsePFT,0.5623413251903491,82.88499999999998
SparsePFT,0.01778279410038923,72.85371249999999
SparsePFT,0.010000000000000002,59.610451754687475
PFTDPW,0.31622776601683794,30.17444022630125
SparsePFT,0.1778279410038923,51.848432708605436
PFTDPW,0.010000000000000002,51.848432708605436
PFTDPW,0.05623413251903491,68.21102687499999
SparsePFT,0.1,35.59494761917036
SparsePFT,0.5623413251903491,41.60104999354058
SparsePFT,0.5623413251903491,51.848432708605436
SparsePFT,0.31622776601683794,72.85371249999999
PFTDPW,0.1778279410038923,35.59494761917036
PFTDPW,0.5623413251903491,59.610451754687475
PFTDPW,0.1,55.6299291669531
SparsePFT,0.01778279410038923,41.60104999354058
SparsePFT,0.1,59.610451754687475
PFTDPW,0.01778279410038923,63.80047553124997
PFTDPW,0.5623413251903491,55.6299291669531
PFTDPW,0.010000000000000002,51.848432708605436
SparsePFT,1.0,48.25601107317516
PFTDPW,1.0,82.88499999999998
PFTDPW,0.1778279410038923,59.610451754687475
PFTDPW,1.0,72.85371249999999
PFTDPW,0.1,77.74074999999999
SparsePFT,0.5623413251903491,48.25601107317516
SparsePFT,0.01778279410038923,77.74074999999999
SparsePFT,0.1,38.52099749386355
SparsePFT,0.5623413251903491,48.25601107317516
PFTDPW,1.0,63.80047553124997
SparsePFT,0.03162277660168379,88.3
SparsePFT,0.05623413251903491,59.610451754687475
SparsePFT,0.01778279410038923,15.038682920652692
PFTDPW,0.03162277660168379,55.6299291669531
SparsePFT,0.1778279410038923,41.60104999354058
SparsePFT,0.5623413251903491,55.6299291669531
SparsePFT,1.0,72.85371249999999
SparsePFT,1.0,68.21102687499999
PFTDPW,0.010000000000000002,20.867395154573774
SparsePFT,0.01778279410038923,55.6299291669531
PFTDPW,0.1,44.8432105195164
PFTDPW,0.1778279410038923,68.21102687499999
PFTDPW,0.03162277660168379,77.74074999999999
PFTDPW,0.010000000000000002,51.848432708605436
PFTDPW,1.0,59.610451754687475
SparsePFT,0.01778279410038923,55.6299291669531
PFTDPW,0.1778279410038923,44.8432105195164
SparsePFT,0.010000000000000002,27.66571821498619
PFTDPW,0.5623413251903491,82.88499999999998
SparsePFT,0.010000000000000002,23.01831068902503
PFTDPW,0.5623413251903491,51.848432708605436
SparsePFT,0.010000000000000002,72.85371249999999
SparsePFT,1.0,77.74074999999999
SparsePFT,0.05623413251903491,82.88499999999998
PFTDPW,0.1778279410038923,44.8432105195164
SparsePFT,0.1,48.25601107317516
PFTDPW,0.1778279410038923,51.848432708605436
SparsePFT,1.0,30.17444022630125
PFTDPW,0.1778279410038923,68.21102687499999
SparsePFT,0.31622776601683794,68.21102687499999
PFTDPW,0.31622776601683794,88.3
SparsePFT,0.5623413251903491,63.80047553124997
PFTDPW,0.31622776601683794,63.80047553124997
SparsePFT,0.03162277660168379,51.848432708605436
PFTDPW,0.31622776601683794,77.74074999999999
SparsePFT,0.010000000000000002,63.80047553124997
SparsePFT,0.1778279410038923,82.88499999999998
PFTDPW,0.010000000000000002,48.25601107317516
SparsePFT,0.010000000000000002,77.74074999999999
PFTDPW,0.03162277660168379,55.6299291669531
PFTDPW,0.010000000000000002,48.25601107317516
SparsePFT,0.01778279410038923,32.815200238211844
PFTDPW,0.1778279410038923,59.610451754687475
PFTDPW,0.05623413251903491,48.25601107317516
SparsePFT,0.05623413251903491,48.25601107317516
PFTDPW,0.01778279410038923,44.8432105195164
PFTDPW,0.5623413251903491,44.8432105195164
PFTDPW,0.1,72.85371249999999
PFTDPW,0.5623413251903491,59.610451754687475
SparsePFT,1.0,51.848432708605436
PFTDPW,0.010000000000000002,77.74074999999999
SparsePFT,1.0,35.59494761917036
PFTDPW,0.05623413251903491,72.85371249999999
SparsePFT,0.1,72.85371249999999
PFTDPW,0.1,77.74074999999999
SparsePFT,0.1778279410038923,51.848432708605436
PFTDPW,0.01778279410038923,68.21102687499999
SparsePFT,0.1,72.85371249999999
SparsePFT,0.1778279410038923,77.74074999999999
PFTDPW,0.03162277660168379,68.21102687499999
PFTDPW,0.010000000000000002,82.88499999999998
PFTDPW,0.1778279410038923,35.59494761917036
PFTDPW,0.05623413251903491,55.6299291669531
PFTDPW,0.01778279410038923,51.848432708605436
SparsePFT,1.0,55.6299291669531
PFTDPW,0.1778279410038923,59.610451754687475
SparsePFT,0.5623413251903491,77.74074999999999
SparsePFT,0.05623413251903491,59.610451754687475
PFTDPW,1.0,88.3
SparsePFT,1.0,44.8432105195164
PFTDPW,0.1,77.74074999999999
PFTDPW,0.1778279410038923,88.3
SparsePFT,0.03162277660168379,27.66571821498619
PFTDPW,0.05623413251903491,63.80047553124997
PFTDPW,0.010000000000000002,44.8432105195164
SparsePFT,0.5623413251903491,41.60104999354058
SparsePFT,0.5623413251903491,82.88499999999998
PFTDPW,0.05623413251903491,41.60104999354058
SparsePFT,0.03162277660168379,63.80047553124997
SparsePFT,1.0,72.85371249999999
PFTDPW,0.05623413251903491,77.74074999999999
PFTDPW,0.1778279410038923,82.88499999999998
SparsePFT,0.1,72.85371249999999
PFTDPW,0.31622776601683794,59.610451754687475
PFTDPW,0.1,88.3
PFTDPW,0.03162277660168379,63.80047553124997
SparsePFT,1.0,72.85371249999999
PFTDPW,0.010000000000000002,77.74074999999999
PFTDPW,1.0,82.88499999999998
PFTDPW,0.1778279410038923,41.60104999354058
PFTDPW,0.010000000000000002,35.59494761917036
PFTDPW,0.03162277660168379,72.85371249999999
SparsePFT,0.01778279410038923,72.85371249999999
SparsePFT,0.010000000000000002,59.610451754687475
SparsePFT,0.010000000000000002,48.25601107317516
PFTDPW,1.0,82.88499999999998
PFTDPW,0.1,68.21102687499999
PFTDPW,1.0,44.8432105195164
PFTDPW,0.5623413251903491,38.52099749386355
PFTDPW,0.05623413251903491,48.25601107317516
PFTDPW,0.01778279410038923,63.80047553124997
SparsePFT,0.31622776601683794,44.8432105195164
SparsePFT,0.5623413251903491,48.25601107317516
SparsePFT,0.31622776601683794,72.85371249999999
SparsePFT,0.01778279410038923,51.848432708605436
SparsePFT,0.01778279410038923,55.6299291669531
PFTDPW,1.0,63.80047553124997
PFTDPW,0.05623413251903491,25.282432304236874
PFTDPW,1.0,63.80047553124997
SparsePFT,0.31622776601683794,48.25601107317516
SparsePFT,0.05623413251903491,41.60104999354058
SparsePFT,0.1,82.88499999999998
PFTDPW,1.0,82.88499999999998
SparsePFT,0.01778279410038923,77.74074999999999
SparsePFT,1.0,59.610451754687475
PFTDPW,0.1778279410038923,48.25601107317516
SparsePFT,0.1,68.21102687499999
SparsePFT,0.010000000000000002,-15.707224721141236
PFTDPW,0.1778279410038923,82.88499999999998
SparsePFT,0.1,59.610451754687475
PFTDPW,0.5623413251903491,38.52099749386355
PFTDPW,0.5623413251903491,44.8432105195164
SparsePFT,0.1,44.8432105195164
SparsePFT,0.03162277660168379,48.25601107317516
PFTDPW,0.1,72.85371249999999
SparsePFT,1.0,55.6299291669531
SparsePFT,0.5623413251903491,63.80047553124997
SparsePFT,0.05623413251903491,20.867395154573774
PFTDPW,0.31622776601683794,32.815200238211844
PFTDPW,0.01778279410038923,59.610451754687475
PFTDPW,0.5623413251903491,48.25601107317516
SparsePFT,0.01778279410038923,72.85371249999999
PFTDPW,0.5623413251903491,-65.50400738211675
PFTDPW,0.31622776601683794,63.80047553124997
PFTDPW,0.1778279410038923,55.6299291669531
PFTDPW,0.1778279410038923,59.610451754687475
SparsePFT,0.1778279410038923,44.8432105195164
SparsePFT,0.01778279410038923,72.85371249999999
SparsePFT,1.0,44.8432105195164
PFTDPW,0.31622776601683794,44.8432105195164
PFTDPW,0.010000000000000002,38.52099749386355
SparsePFT,0.5623413251903491,82.88499999999998
PFTDPW,0.31622776601683794,63.80047553124997
PFTDPW,0.010000000000000002,41.60104999354058
PFTDPW,0.05623413251903491,77.74074999999999
PFTDPW,0.1778279410038923,63.80047553124997
SparsePFT,0.1,68.21102687499999
SparsePFT,0.1778279410038923,59.610451754687475
PFTDPW,0.05623413251903491,77.74074999999999
PFTDPW,0.010000000000000002,48.25601107317516
PFTDPW,0.01778279410038923,48.25601107317516
PFTDPW,0.1778279410038923,55.6299291669531
SparsePFT,1.0,41.60104999354058
PFTDPW,0.03162277660168379,48.25601107317516
PFTDPW,0.01778279410038923,77.74074999999999
PFTDPW,0.1,44.8432105195164
SparsePFT,0.1,32.815200238211844
SparsePFT,1.0,48.25601107317516
PFTDPW,0.05623413251903491,72.85371249999999
SparsePFT,1.0,63.80047553124997
PFTDPW,1.0,68.21102687499999
SparsePFT,0.01778279410038923,20.867395154573774
SparsePFT,0.010000000000000002,38.52099749386355
PFTDPW,0.31622776601683794,41.60104999354058
SparsePFT,0.31622776601683794,63.80047553124997
PFTDPW,0.5623413251903491,41.60104999354058
SparsePFT,0.5623413251903491,72.85371249999999
SparsePFT,0.5623413251903491,48.25601107317516
SparsePFT,1.0,82.88499999999998
SparsePFT,0.5623413251903491,41.60104999354058
PFTDPW,0.31622776601683794,72.85371249999999
PFTDPW,0.5623413251903491,55.6299291669531
SparsePFT,1.0,63.80047553124997
SparsePFT,0.1,51.848432708605436
SparsePFT,0.1778279410038923,77.74074999999999
SparsePFT,0.5623413251903491,63.80047553124997
PFTDPW,0.010000000000000002,44.8432105195164
PFTDPW,0.05623413251903491,44.8432105195164
SparsePFT,0.05623413251903491,55.6299291669531
SparsePFT,0.01778279410038923,18.824025396845084
SparsePFT,0.010000000000000002,77.74074999999999
PFTDPW,0.03162277660168379,59.610451754687475
PFTDPW,0.1,68.21102687499999
SparsePFT,0.1778279410038923,63.80047553124997
PFTDPW,0.010000000000000002,55.6299291669531
SparsePFT,0.31622776601683794,48.25601107317516
SparsePFT,0.5623413251903491,44.8432105195164
SparsePFT,0.31622776601683794,82.88499999999998
SparsePFT,0.03162277660168379,72.85371249999999
SparsePFT,0.5623413251903491,82.88499999999998
PFTDPW,0.31622776601683794,41.60104999354058
SparsePFT,0.1,35.59494761917036
PFTDPW,0.05623413251903491,55.6299291669531
PFTDPW,0.01778279410038923,41.60104999354058
SparsePFT,1.0,63.80047553124997
SparsePFT,0.01778279410038923,27.66571821498619
PFTDPW,0.010000000000000002,63.80047553124997
SparsePFT,0.010000000000000002,59.610451754687475
SparsePFT,0.03162277660168379,63.80047553124997
SparsePFT,0.03162277660168379,-15.707224721141236
PFTDPW,0.01778279410038923,77.74074999999999
PFTDPW,0.05623413251903491,63.80047553124997
PFTDPW,0.01778279410038923,44.8432105195164
SparsePFT,1.0,77.74074999999999
PFTDPW,0.1778279410038923,44.8432105195164
PFTDPW,0.03162277660168379,38.52099749386355
SparsePFT,0.010000000000000002,41.60104999354058
PFTDPW,0.5623413251903491,44.8432105195164
PFTDPW,0.05623413251903491,82.88499999999998
SparsePFT,0.05623413251903491,72.85371249999999
SparsePFT,0.010000000000000002,44.8432105195164
SparsePFT,0.03162277660168379,55.6299291669531
SparsePFT,0.010000000000000002,59.610451754687475
PFTDPW,0.5623413251903491,59.610451754687475
SparsePFT,0.03162277660168379,27.66571821498619
SparsePFT,0.5623413251903491,68.21102687499999
SparsePFT,0.31622776601683794,72.85371249999999
PFTDPW,0.05623413251903491,30.17444022630125
PFTDPW,0.03162277660168379,63.80047553124997
PFTDPW,0.01778279410038923,77.74074999999999
PFTDPW,0.1,63.80047553124997
SparsePFT,0.1778279410038923,48.25601107317516
SparsePFT,0.010000000000000002,32.815200238211844
PFTDPW,0.1778279410038923,51.848432708605436
PFTDPW,0.5623413251903491,51.848432708605436
PFTDPW,0.31622776601683794,68.21102687499999
SparsePFT,0.01778279410038923,48.25601107317516
SparsePFT,0.31622776601683794,48.25601107317516
PFTDPW,0.010000000000000002,44.8432105195164
PFTDPW,1.0,48.25601107317516
PFTDPW,0.1,55.6299291669531
PFTDPW,0.5623413251903491,72.85371249999999
SparsePFT,0.05623413251903491,35.59494761917036
PFTDPW,0.03162277660168379,59.610451754687475
SparsePFT,0.010000000000000002,20.867395154573774
PFTDPW,1.0,59.610451754687475
PFTDPW,0.5623413251903491,35.59494761917036
SparsePFT,0.010000000000000002,59.610451754687475
SparsePFT,0.1778279410038923,55.6299291669531
SparsePFT,0.05623413251903491,25.282432304236874
SparsePFT,1.0,59.610451754687475
PFTDPW,0.1,82.88499999999998
PFTDPW,0.5623413251903491,44.8432105195164
PFTDPW,0.5623413251903491,48.25601107317516
PFTDPW,0.010000000000000002,48.25601107317516
SparsePFT,0.03162277660168379,-15.707224721141236
PFTDPW,0.05623413251903491,68.21102687499999
PFTDPW,0.1778279410038923,51.848432708605436
PFTDPW,0.05623413251903491,55.6299291669531
PFTDPW,0.1,68.21102687499999
PFTDPW,0.05623413251903491,72.85371249999999
SparsePFT,0.05623413251903491,63.80047553124997
SparsePFT,0.03162277660168379,32.815200238211844
PFTDPW,0.010000000000000002,32.815200238211844
SparsePFT,0.1,30.17444022630125
PFTDPW,0.5623413251903491,63.80047553124997
SparsePFT,0.5623413251903491,68.21102687499999
SparsePFT,0.1778279410038923,82.88499999999998
SparsePFT,0.05623413251903491,32.815200238211844
SparsePFT,1.0,55.6299291669531
SparsePFT,0.03162277660168379,63.80047553124997
PFTDPW,0.1,55.6299291669531
PFTDPW,0.03162277660168379,68.21102687499999
PFTDPW,0.010000000000000002,63.80047553124997
SparsePFT,0.010000000000000002,44.8432105195164
PFTDPW,0.010000000000000002,59.610451754687475
SparsePFT,0.05623413251903491,41.60104999354058
PFTDPW,0.1778279410038923,44.8432105195164
SparsePFT,0.1,59.610451754687475
SparsePFT,0.03162277660168379,88.3
SparsePFT,0.010000000000000002,59.610451754687475
PFTDPW,0.1778279410038923,41.60104999354058
PFTDPW,0.1,63.80047553124997
PFTDPW,0.31622776601683794,51.848432708605436
PFTDPW,0.010000000000000002,55.6299291669531
PFTDPW,0.1,59.610451754687475
SparsePFT,0.01778279410038923,23.01831068902503
SparsePFT,0.05623413251903491,18.824025396845084
PFTDPW,0.1,41.60104999354058
SparsePFT,0.03162277660168379,35.59494761917036
PFTDPW,0.05623413251903491,51.848432708605436
PFTDPW,0.1,44.8432105195164
PFTDPW,0.01778279410038923,68.21102687499999
SparsePFT,1.0,44.8432105195164
SparsePFT,0.01778279410038923,15.038682920652692
SparsePFT,0.1778279410038923,72.85371249999999
